platen_temp_upper,hydraulic_pressure,density
29.487536762550086,0.06438116489374313,
29.523459465863333,0.01157926162006774,
29.639906478839077,0.034178245478725666,
29.67756003408229,0.07821840865908197,
29.87141430376534,0.05525614387159402,
30.011104160329218,0.022116175356463538,
30.13559443126428,0.07426359672352928,
30.31052036252284,0.010957632755443347,
30.41994876893466,0.053434911073453994,
30.44573064697146,0.03237891673951439,
30.504446410469615,0.06551639724802155,
30.484368171875584,0.07640736272840004,
30.473614261355525,0.04646390673734587,
30.333733237136826,0.06069684818115003,
30.17809787194848,0.03355131065600645,
30.055725099052836,0.012396132965710417,
29.86416263845025,0.06796929276366923,
29.789676633054068,0.061919849521793593,
29.59731111551198,0.047308252822459394,
29.57808272916399,0.0782309825662747,
21.46318240355945,0.03397733890729618,
29.51259214988726,0.07203838347517999,
29.54239721012573,0.017232663489293837,
29.649036369776763,0.07380213866276362,
29.742802052680037,0.030350927750189244,
29.92955898772149,0.032545952218363185,
29.98659869199806,0.054867267916520024,
30.165682510107967,0.07206204854597231,
30.315877222951695,0.024582553705194035,
30.379516076930482,0.013157241786684565,
30.47140970614212,0.03708799995212001,
30.459744985119805,0.046107712721500486,
30.51677131439105,0.019683148131686472,
30.38285722831748,0.04374765061942643,
40.293849197845404,0.019705029270469583,
30.20916654123845,0.02961949831949421,
30.01339234436548,0.025413111280152237,
29.90856251376749,0.052400552473467074,
29.698963979233984,0.04636988062847719,
29.6196003321484,0.012576794595311695,
29.545085492866665,0.03862762915986226,
29.489647117791947,0.020399263099402987,
29.460651314771727,0.07276232997121931,
29.544408229649388,0.06364630779599059,
29.617381522709007,0.07505238498480399,
29.75295756227777,0.05825965768691093,
29.92158857689822,0.017055053888613014,
30.02897158485805,0.04500344029039522,
30.202409355150134,0.04277836866957699,
30.29778580914414,0.015146490466637828,
30.445281797840526,0.020178245693407287,
30.484248019520876,0.04665275240812104,
30.508718219213026,0.07577449666970558,
30.50541905817387,0.05266933440778466,
30.372777762862146,0.07077015015535491,
30.280220206797292,0.07691828980539933,
30.124531810070422,0.05838838807052444,
30.04922874353019,0.015055209623596974,
29.88040650404381,0.011779360274367186,
29.7341560057825,0.0645422809843344,
29.620648441904265,0.02482068847200767,
29.496026047546007,0.04113497015996737,
29.53728018916877,0.05528101720718723,
29.507732668507067,0.022554111123879023,
29.587491201419624,0.013119698842897275,
29.634317838491896,0.07569236752571193,
29.736232210557784,0.05772352200622003,
29.90954032366192,0.05454762494241615,
30.117509867835228,0.07840199046761219,
30.19195040393505,0.07279183018722343,
30.290002916636006,0.0519241216697435,
30.458606300658403,0.03386981091566794,
30.5060121307541,0.021640377407742925,
30.472499263214768,0.0261248256250194,
30.4859113031201,0.045434492349718504,
30.43038137673299,0.016053301291857083,
30.257708309991134,0.05103907890151622,
30.153305368078875,0.04355336064498865,
29.95722495681772,0.010274014573483701,
29.846077878641907,0.018428485795034144,
29.666560360950722,0.01597454019201598,
29.607424331634032,0.022633022703869216,
29.555597719462146,0.07219785805967054,
29.529153865365593,0.031137645296578226,
29.480851810172247,0.06853507897772104,
29.585604217522093,0.04786433236694461,
29.623641349959833,0.014586970097318012,
29.751884034204664,0.037931032913457646,
29.919837146467575,0.06186200035748698,
30.06907642167473,0.0526591121308207,
30.27266842200774,0.042330883117969675,
30.313019489315973,0.040714897892962405,
30.435929926506866,0.01103017983123129,
30.472982349381645,0.060758563598338644,
30.49777351870327,0.011387693806611077,
30.48903504478653,0.040701697527644146,
30.400964046435718,0.0169628835680716,
30.21066209690501,0.061626032154594626,
30.093093151708835,0.06044860501528347,
30.01381206848377,0.05043420297751401,
29.80924526211758,0.0359285781957999,
29.67963438642184,0.014684231470022423,
29.567676220580676,0.04766844953844915,
29.48678166720105,0.0513827708208842,
29.468413348065212,0.06835667152572152,
29.496540883014344,0.030804327323031275,
29.555131611688957,0.05623812547188145,
29.640932710476825,0.0583189235138924,
29.803048112121882,0.48043948394405095,
29.9889275240863,0.023184745161795903,
30.152998462218388,0.06770548175697749,
30.23767774627979,0.04917453820338379,
30.38043332884832,0.026447190165534804,
30.437782806662018,0.06809655387136164,
30.534797614297087,0.07272918177174251,
30.46961212952168,0.03255993054209714,
30.459911519879327,0.025879225065861843,
30.33718472951114,0.03197133965429828,
30.256057723939346,0.02939226075651006,
30.069482505730537,0.07582342703079384,
29.91448541651745,0.06348498466150922,
29.834555145694328,0.043402442566687446,
29.665039559517307,0.05633457326308144,
29.582367614743678,0.024944758572210075,
29.485959753940854,0.07367812312794494,
29.52731618408205,0.06046627562435497,
29.518291718780954,0.07776877988692958,
29.55418962355254,0.05116778982190055,
41.73882849169409,0.07892045099544968,
29.786149270686145,0.05152617733226915,
29.972694681994195,0.04156338753651829,
30.13837474812083,0.017413469555482362,
30.288506493814563,0.024959359502900243,
30.425764776282556,0.06969443072570851,
30.44975714646173,0.06528766621692711,
30.509029819046066,0.01814709838128685,
30.50565392131088,0.06318771400802048,
30.40455413782232,0.07446458337382886,
30.323930858217455,0.04534533597019124,
30.176500620627117,0.03671081036597811,
30.06791636992776,0.02246597238760304,
29.96605587913813,0.05908269791410156,
29.80534793654352,0.028651675294197265,
29.673235729814735,0.06693795118480311,
29.522002931603232,0.07695503771080071,
29.467539311964305,0.052421454306549334,
29.481692569634966,0.04876117903634549,
29.543302980175834,0.0492131615145226,
29.61138779900825,0.06815315488600099,
29.698691182286627,0.02303251696225321,
29.8458988848715,0.0374693328450462,
30.04980640218879,0.0389029270708833,
30.19052217871096,0.06577678856615565,
30.300151144907232,0.016871260707247374,
30.37292749119641,0.055727215899671875,
30.489545640170594,0.027810909630125863,
30.508758385340332,0.03228684139370988,
30.44090998126489,0.06088397992800766,
30.41110788401432,0.07888443728168634,
30.316749872571624,0.02978115327353386,
30.16442125459783,0.0759863313250222,
30.05164523509434,0.012236508550286736,
29.87988772277571,0.03198755172566331,
29.77128180685677,0.03884814590833353,
29.605395172465386,0.0798329395462425,
29.579734195637965,0.02442118160765224,
29.52312831122648,0.050453074700103136,
29.469797956427072,0.04494390952708071,
29.494520905285764,0.07332373513345278,
29.596085503386274,0.033870355623720545,
29.76140037010705,0.039055549143151215,
29.875836990295532,0.014711211249977674,
30.036177048496526,0.07777537868698235,
30.182596630784612,0.07712116629978652,
30.30191768634133,0.060202946643497186,
30.432512757095935,0.048992686068958596,
30.42689662109279,0.07697365532726747,
30.54032814438889,0.0565973126331333,
30.503347302569974,0.013459604289614723,
30.451447903662103,0.037960469421882026,
30.340995322193503,0.04457589897110352,
30.15292713178491,0.020935278131519353,
30.02905228127853,0.020932905035340788,
29.924632055833854,0.02704775500948641,
29.73444996084641,0.05769402420328401,
29.651298948235453,0.039072581492395245,
29.564076018021233,0.04154223862637965,
29.540997779900245,0.053654239978753175,
29.523658184064185,0.023742047673794217,
29.589429190523433,0.06109065449604809,
29.66927031453907,0.046095023404116274,
29.796738989400556,0.053613868763255614,
29.861994727322184,0.012674544521222398,
29.992057010647812,0.05816806388167169,
30.204034050003926,0.013333355560541367,
30.30198829838627,0.07948121812340558,
30.463389898316844,0.04660655546049259,
30.477274237090125,0.018231819828516425,
30.541487227859278,0.058041756671199124,
30.443606143050616,0.07064085804112497,
30.358415612649956,0.07835028410155452,
30.267858124581487,0.07774371674469087,
30.132709007651744,0.03798539183050509,
30.01463371426075,0.071004405156838,
29.88695266931671,0.052121579954754395,
29.738423303730134,0.03920848289284905,
29.657933200893748,0.03411435356457071,
29.56306554197221,0.01086647121894947,
29.541494230048674,0.026679573390303808,
29.48315149199364,0.05140878050611697,
29.57406983458653,0.02595263105344847,
29.609770044795845,0.030413486845653093,
29.732684194254745,0.03135272334410827,
29.87841113885163,0.042684588995427646,
30.069776028452427,0.036636435666594865,
30.155487790556272,0.03481980889606054,
30.323438000739305,0.0749136225866203,
30.407089992991303,0.02110613023350337,
30.52538381345253,0.035693461096556175,
30.532498615731946,0.020583690101235116,
30.430512640379096,0.015105345675190864,
30.363530226878577,0.0705726710503508,
30.299402695474466,0.011846588379479174,
30.160406707372378,0.015711330524270352,
29.95875905839183,0.06409200709950086,
29.890050431029895,0.06779609587037672,
29.77339835225451,0.01314395320374042,
29.574188183499487,0.054757988338551646,
29.524048679350912,0.04320425669523967,
29.549603127914892,0.04040488562857087,
41.55363001714613,0.03561410472316246,
29.592729064004946,0.02477393532527363,
29.681944312629046,0.013372021699486522,
29.810591604212483,0.02932136864637304,
29.87952438545647,0.07484364547292933,
30.09898251590546,0.04228538931280758,
30.210072770196533,0.07698805354255248,
30.33013043914625,0.05226378659173026,
30.46301350277334,0.01353790725728323,
30.43931752140235,0.042603873541382745,
30.52966434460931,0.015278530713495213,
30.50621462202064,0.053603418584520925,
30.41682932287607,0.037604512612862975,
30.252707115932342,0.01798249047371339,
30.140058479298215,0.45014533898795833,
30.013537924582963,0.01504831413906087,
29.842253964832025,0.04901482008662264,
29.728447798599053,0.021107583377329903,
29.597681707598646,0.07980443570907347,
29.549158045676073,0.04108101394719514,
29.541658804253977,0.030419402316839622,
29.489740915918595,0.045454694360179085,
29.59573546694992,0.020392839939094517,
29.690726214515323,0.07034688374305495,
29.820267438431912,0.06905069878770212,
29.95713312211629,0.03315543247049077,
30.09923752953151,0.06836797123492519,
30.19164453088179,0.014730613651250633,
30.31661520994486,0.030400112268121955,
30.48720033868489,0.02469125412582996,
30.518355546188545,0.034493410916200985,
30.495380750394876,0.023588279466260416,
30.495396571830273,0.07636262836558402,
30.377012423253223,0.03138004308728658,
30.29527733725788,0.01907651818263352,
30.1090670848137,0.05321280494729315,
29.986575275845667,0.07507930222809378,
29.811409136597412,0.04974210757961428,
29.705723739777778,0.01819861092489072,
29.547902865056813,0.03357454874288902,
29.49914352983262,0.07866785002710201,
29.52121070200866,0.012453441515434373,
29.531800279325225,0.03821230882261596,
29.599215756011912,0.07808519280141435,
29.729631385023197,0.028303916709090632,
29.7997637688756,0.051092307834514766,
29.91743570419835,0.016068637667516865,
30.087930780418702,0.03298910496742375,
30.290478969254192,0.02987206252268304,
30.40694643017434,0.04531554245513511,
30.469921201750108,0.056934684031515796,
30.45577436805402,0.015531553525375648,
30.44587489011966,0.04482936907659897,
30.452330675630414,0.03409973273956178,
30.392735355813723,0.05028280758156568,
30.257194010064357,0.05500785899797622,
30.11968866093502,0.061079327953415814,
29.913841317372984,0.02716326285370104,
29.84549503636602,0.0723515437438425,
29.72452092099363,0.027313957630506647,
29.53727820162227,0.0663751326335641,
29.507285192056326,0.057371472403677716,
29.506975860471456,0.07640315457207086,
29.53414357789443,0.022644296102740477,
29.55995284283549,0.01610146362727384,
29.67842267969341,0.02070089104669165,
29.827543941786775,0.046213252507543504,
29.975603921731913,0.02629326747863029,
30.173972644908233,0.03371461862233855,
30.310904943209426,0.03266154528975412,
30.370184315832315,0.0710545265519948,
30.413222911783755,0.048368538057602675,
30.48359740736137,0.062193066268061675,
30.523214323908377,0.04333569401631555,
30.43038946364202,0.019401577429413973,
30.360025114222378,0.06560147813781692,
30.258304812728543,0.050386497533186886,
30.043141957401176,0.06549674271440559,
29.913975856096954,0.018297377774227238,
29.830942850798774,0.06832698524440436,
29.634443686332517,0.02922719088436808,
29.534672421245055,0.033231867844472913,
29.482664253681296,0.07534659363765857,
29.527707796412685,0.04215128902593321,
29.561693540581743,0.07307275445546918,
29.64970337814968,0.01450240333210832,
29.690885790130217,0.06330910471047076,
29.804763696455122,0.07353224237091437,
30.03586723570311,0.019308394627472622,
30.189216311195995,0.03485180341243363,
30.2318222893596,0.016103768992622194,
30.387371394676897,0.06872228422692982,
30.467566196839158,0.03509604829446687,
30.49380109885688,0.04146198454132985,
30.447491319815008,0.06056952273819217,
30.431993164515156,0.05600213925542764,
30.384840346779786,0.049177782387629966,
30.181454918313822,0.029990516991677117,
30.02851514287333,0.04002935266968218,
29.872624463196445,0.04289492934140577,
29.766356231413308,0.030795797645553284,
29.609230319735694,0.06459445170247984,
29.573599159254155,0.038138994104876804,
29.532202657309078,0.021031939073333072,
29.52876409591234,0.06847526820117461,
29.543498760305116,0.07413187928474296,
29.662375838344246,0.05587011448483964,
29.70429508037707,0.051410623810981604,
29.86238831763424,0.06291870547118762,
30.042757248278225,0.01716059770353768,
30.140634317039115,0.012755077755578144,
30.303548393040547,0.05503598001059972,
30.401582273667728,0.03135237974445016,
30.473184661565668,0.04415093734579273,
30.462371662399136,0.05137072698316714,
30.515789897290365,0.052046578472995576,
30.402942411858934,0.054924837583232154,
30.31872256218635,0.05041781820332361,
30.149158066402364,0.055286126464920995,
30.031498278720246,0.026588026878999235,
29.880026479919746,0.057322782359332365,
29.784026162298602,0.07668959412940954,
29.630456610480035,0.06460167311822886,
29.523715938546513,0.03388150456727616,
29.518156925211276,0.07372261321734792,
29.524083024237445,0.033870774049504,
29.54116317733138,0.02503661064344337,
29.612171326408294,0.028079152010661433,
29.732266662533927,0.011981194037973805,
29.843905418753508,0.05465392565940662,
30.04186436809005,0.023209064354718142,
30.174301431942656,0.07676595768755519,
30.272660893533992,0.024992903558407165,
30.406554278323842,0.04020735310055583,
30.455803273733878,0.04567077024951739,
30.508708389629987,0.03881202688946016,
30.428695409218257,0.052335626277551374,
30.447606380790337,0.010372062068930156,
30.29883592642212,0.07321226339435097,
30.155923377447397,0.05659943018542845,
30.004913396965183,0.010383865685266449,
29.921243824367984,0.05095263255036036,
29.721448390853954,0.031604736287550506,
29.582864866960424,0.02592637963713372,
29.516590060804933,0.05126048332303627,
29.48389560624156,0.06487596060536364,
29.459519306696937,0.017269688102954164,
29.505829532385295,0.0429888949251608,
29.610890776615804,0.035391802797719946,
29.753477718715928,0.07693523808659448,
29.86186580846143,0.01113138233303037,
30.02009421328085,0.022407801036868402,
30.174738254326453,0.020769941908842314,
30.357816184175118,0.04555250543256343,
30.44330267061624,0.014984693786133534,
30.496323586523346,0.06911919607385306,
30.512245196459457,0.025470404898446302,
30.48800673645538,0.0595449053673823,
30.449711161693624,0.05371116854469496,
30.317013316933267,0.0722697307750089,
30.186561756523382,0.07564492651466778,
30.03598084816511,0.019730593536950586,
29.882694329079076,0.054128023403342586,
29.691605222340844,0.04388368672824573,
29.640137803553678,0.05902680650886642,
29.501572759948,0.02775020692647131,
29.528419341752766,0.07987858934077721,
29.555373945806274,0.034638855640080075,
39.58297232286503,0.07065510965419475,
29.655235613298977,0.02692025773542596,
29.739657581338065,0.05184125801029087,
29.957328372595544,0.05735239019106026,
30.101183539186902,0.051104639163134076,
30.16993903393555,0.03337314438297574,
30.38491094251056,0.028250812969709153,
30.457503873482352,0.06502969438467712,
30.45123721649732,0.03450075962306127,
30.513711095208105,0.05459310327539489,
30.471401968208134,0.028074424879214785,
30.342747390221138,0.01883193885261628,
30.322026417403745,0.04095010551244257,
30.190682778653528,0.036134149832144156,
30.00992197651588,0.059488223487147766,
29.80062817119954,0.0672573149353089,
29.728071213096257,0.021445030924182762,
29.559510881449015,0.021402807414752985,
29.559001996091066,0.0600829711880097,
29.456232032238432,0.037535797705272676,
29.47250316758115,0.044289929676814624,
29.539276638128715,0.016997050270975318,
29.695098980868487,0.012789679921147863,
29.82797041943702,0.04998583955330486,
29.93873439390033,0.045559283328781876,
30.067855011386026,0.059199487108416715,
30.253012841286797,0.026859031960516283,
30.327893341946297,0.05109921906664346,
30.44514895644026,0.046328806208414036,
30.47728298974614,0.010633523156240169,
30.507102658466504,0.034398346671039866,
30.496158281061213,0.06324972968474613,
30.39607059069975,0.014877041919925903,
30.22821269054061,0.012270794860667268,
30.135246165627407,0.05041189218064215,
29.940775321531014,0.036785352296947856,
29.807932063777034,0.07535718930534864,
29.693620607164355,0.0127761984754242,
29.61817180222637,0.06657102362194572,
29.5360757706637,0.07086165977014296,
29.46559452121127,0.016992046689491426,
29.51229546925638,0.06339800310002151,
29.622808847613584,0.03503008313588608,
29.727295224508147,0.04831607295233941,
29.843017547410543,0.011089996005596871,
29.914118370545825,0.07039594782378719,
30.127188697358967,0.07984130118468026,
30.27637409526268,0.06286661826446804,
30.377952610352093,0.07564810819876236,
30.46142397881911,0.07923103596919004,
30.493798193542947,0.015294614472147295,
30.521577553417224,0.02880230021101232,
30.450988024852364,0.05428761967238184,
30.32383149689175,0.07195913556177061,
30.211472031892484,0.07557398859565961,
30.111762729659475,0.03984452083145242,
29.97374044086566,0.07504265097997712,
29.80521353988478,0.0334584996329463,
29.691148405019668,0.06846551488766384,
29.567360541816246,0.024765238718936846,
29.54423668227517,0.017315542267871926,
29.536727359476068,0.0505743069480665,
29.482819757567633,0.021830192394879377,
29.563529124321146,0.055664135762829976,
29.69483797273511,0.046452444013747055,
29.84445627952999,0.03697351449798937,
30.015245266733743,0.034402201532181584,
30.103268637720888,0.04471654403402792,
30.21289160552952,0.03614859940633966,
30.32875214815356,0.0472454112400963,
30.49111152193455,0.07338861496907133,
30.53458840326057,0.06847793808872342,
30.52484958259561,0.07970169973431154,
30.43834615194938,0.07170108626140508,
30.389720327163506,0.06279409678279226,
30.233639715729687,0.04778935380393205,
30.098656078202502,0.06104639246106299,
29.971102948325647,0.011132781507274462,
29.755899750246623,0.07459511031458595,
29.639931169685457,0.04917204432555148,
29.578130945744025,0.0655803776849,
29.491481500990197,0.03042115545813892,
29.471575179135407,0.03843048576759482,
29.554671618684225,0.05744378671970525,
29.63536586693689,0.07808305960675144,
29.711895129601746,0.06752109810995452,
29.831736980314673,0.032080934723604494,
29.94785686922759,0.07156745961430641,
30.112532651459485,0.07907593614930276,
30.273443415374288,0.05479169518421183,
30.38306180826437,0.050867916830989034,
30.486888814166374,0.010773199718375561,
30.53999127815197,0.07436235023377066,
30.510462098801764,0.0715381066011973,
